p_lat,p_long,num_pickups,total_revenue,average_passinger
40.7636,-73.9889,771,10127.5,1.666666667
40.742,-74.0056,771,8479,1.775616083
40.7394,-74.0016,771,9724.3,1.949416342
40.7268,-73.9915,771,8246,1.779507134
40.7412,-74.0015,770,9155,1.650649351
40.7327,-73.9877,770,8612.5,1.748051948
40.7569,-73.9671,770,9564.5,1.674025974
40.7285,-73.9878,769,10453.75,1.784135241
40.7716,-73.9827,769,9690.5,1.704811443
40.7638,-73.9975,768,8980,1.936197917
40.7295,-73.9872,768,9015,1.6484375
40.7439,-74.0068,767,9141,1.807040417
40.7298,-74.0007,766,10937,1.885117493
40.7396,-74.0054,765,9157.5,1.866666667
40.7209,-73.987,765,10060,1.77124183
40.7287,-73.9876,765,9867,1.883660131
40.7406,-74.0077,765,9328,1.94379085
40.7401,-74.0054,764,8805.5,1.784031414
40.7505,-73.9947,764,10004.5,1.562827225
40.7742,-73.873,762,20141.61,1.585301837
40.7411,-74.0078,761,10963,1.816031537
40.7393,-74.0015,760,9868,1.815789474
40.7563,-73.9676,759,9358,1.787878788
40.7486,-73.9886,759,8376.5,1.607378129
40.729,-73.9874,759,10354,2.031620553
40.7209,-73.9937,758,9045.5,1.740105541
40.7297,-73.9899,758,10707.5,1.757255937
40.7206,-73.997,757,8432.5,1.797886394
40.7645,-73.9957,757,8986.12,1.80317041
40.7287,-74.0003,757,10800.5,1.664464993
40.7412,-74.0081,756,9941,1.788359788
40.7299,-74.0005,756,10329.5,1.810846561
40.7308,-74.0008,756,9845.5,1.802910053
40.7381,-74.0094,756,8869.5,1.742063492
40.728,-73.999,756,9598.5,1.734126984
40.7754,-73.9536,755,9242,1.698013245
40.7318,-74.001,755,10483.5,1.605298013
40.7426,-74.0041,753,8712.5,1.783532537
40.719,-73.9904,753,9297.5,1.750332005
40.7188,-73.9904,752,8725.55,1.799202128
40.7325,-73.9849,752,8558,1.719414894
40.7643,-73.9869,751,9291.5,1.770972037
40.7225,-73.9876,751,11358.5,1.836218375
40.7225,-73.9875,750,11718.5,1.830666667
40.7357,-74.006,750,9461,1.752
40.72,-73.9882,750,9293.5,1.793333333
40.722,-73.9578,749,11989.5,1.849132176
40.7403,-74.0079,748,9177,1.905080214
40.769,-73.8628,748,21439.5,1.628342246
40.7298,-74.01,746,8924,1.777479893
40.7278,-73.9851,746,8799,1.91689008
40.7336,-74.0028,745,9906.5,1.787919463
40.7405,-74.0056,745,9104,1.802684564
40.73,-74.0006,745,10162.5,1.899328859
40.7264,-73.9917,744,8112,1.700268817
40.7395,-74.0026,743,9401.5,1.69179004
40.7514,-73.9941,743,8900.5,1.733512786
40.7184,-73.9872,742,10483,1.739892183
40.7272,-73.9916,741,8011.5,1.808367072
40.7266,-73.9916,740,8387,1.789189189
40.72,-73.9874,740,9547.5,1.935135135
40.7418,-74.0039,740,8222,1.666216216
40.7314,-73.9887,739,9085,1.742895805
40.7397,-74.0062,739,9313.5,1.867388363
40.7213,-73.9974,739,8041,1.845737483
40.7299,-74.0104,739,9792,1.637347767
40.7844,-73.9775,739,9286.5,1.755074425
40.7689,-73.8627,738,20637,1.745257453
40.7608,-73.991,738,10530,1.655826558
40.7282,-73.9993,738,9559,1.856368564
40.7603,-73.9875,737,10873.5,1.823609227
40.7266,-73.9832,737,9630.5,1.65807327
40.7305,-73.9805,736,9236.5,1.550271739
40.7336,-74.003,736,9978.5,1.638586957
40.7268,-73.983,736,9537.5,1.706521739
40.7382,-74.0093,734,8107.5,1.809264305
40.7206,-73.9871,734,9814,1.990463215
40.7266,-73.9918,733,8477.5,1.793997271
40.7298,-73.9809,733,8643,1.788540246
40.7438,-73.9837,732,7801,1.81420765
40.7217,-73.9934,732,9470,1.885245902
40.7486,-73.9887,730,8364.5,1.643835616
40.7227,-73.986,730,9346,1.810958904
40.7397,-74.0064,730,9402.5,1.832876712
40.7315,-73.9886,729,9077,1.766803841
40.7422,-74.0046,729,9037.5,1.770919067
40.7275,-73.994,729,6871.5,1.869684499
40.7335,-74.0064,729,8327.5,1.687242798
40.7278,-73.9992,728,9491.5,1.817307692
40.7404,-74.0061,727,9267.5,1.762035763
40.7406,-74.0052,727,9349,1.770288858
40.72,-73.9881,725,9498.3,1.984827586
40.73,-74.0004,725,9396,1.855172414
40.7249,-73.9955,724,9918,1.624309392
40.7272,-73.9919,723,7226,1.972337483
40.7256,-73.984,723,9325.5,1.630705394
40.7642,-73.9886,722,10132.5,1.612188366
40.7145,-73.9996,722,8333,1.725761773
40.7511,-73.9402,721,9598,1.576976422
40.7406,-74.0085,721,9455,1.786407767
40.7609,-73.9905,720,10241,1.715277778
40.7673,-73.9959,720,9847.5,1.551388889
40.7312,-73.9887,719,8668.5,1.773296245
40.769,-73.8627,719,20413.39,1.609179416
40.7319,-74.0009,719,9983,1.796940195
40.7194,-74.0051,718,7645,1.729805014
40.7644,-73.9871,717,8892,1.548117155
40.7271,-73.9857,717,9252.5,1.59693166
40.7233,-73.9884,715,9052.5,1.633566434
40.7252,-73.978,714,9325.5,1.852941176
40.742,-74.0057,714,7837,1.766106443
40.7275,-73.9854,714,8867,1.81092437
40.7282,-73.9991,714,9514.5,1.780112045
40.7433,-73.9799,714,8043.5,1.711484594
40.645,-73.7812,713,35034.01,1.865357644
40.7298,-73.9896,712,9412.5,1.811797753
40.7393,-74.0014,711,9122.5,1.836849508
40.7403,-74.006,711,8664,1.731364276
40.7198,-73.9873,711,9792.5,1.722925457
40.7332,-73.9873,710,8632,1.632394366
40.7636,-73.9888,709,9441.5,1.715091678
40.7452,-73.9985,709,9762,1.700987306
40.7223,-73.9918,709,8435.5,1.765867419
40.7252,-73.9781,708,8881,1.761299435
40.728,-73.991,708,8119,1.790960452
40.7178,-73.9577,707,9332.5,1.743988685
40.7221,-73.9577,706,11240,1.830028329
40.7196,-73.9877,705,9963.7,1.777304965
40.7301,-73.9806,705,9580.5,1.822695035
40.7344,-74.0024,704,8914,1.681818182
40.7258,-73.9921,704,8155.5,1.782670455
40.7613,-73.9637,703,8966.5,1.674253201
40.7235,-73.9882,702,9367.5,1.898860399
40.7447,-73.9988,702,7230.5,1.618233618
40.7843,-73.9775,702,8431,1.762108262
40.7562,-73.9676,701,8195.5,1.900142653
40.7633,-73.9966,701,8513,1.790299572
40.7227,-73.9881,700,9773.5,1.821428571
40.7271,-73.9888,700,9234.5,1.835714286
40.75,-73.9915,700,8497.5,1.615714286
40.722,-73.992,699,8289.5,1.623748212
40.7394,-74.0068,699,8990,1.815450644
40.7214,-73.9974,698,7360.5,1.828080229
40.7419,-74.0037,698,7715.4,1.828080229
40.774,-73.873,698,18517,1.808022923
40.7605,-73.9912,698,9331,1.732091691
40.7188,-73.9885,698,9600.5,1.842406877
40.721,-73.9879,697,9323.5,1.921090387
40.7641,-73.9886,696,9091.5,1.689655172
40.7308,-74.0009,696,9631.5,1.801724138
40.7563,-73.9675,696,8501,1.788793103
40.7396,-74.0024,695,9711.5,1.529496403
40.7427,-74.0042,695,8157,1.738129496
40.7485,-73.9887,694,7920,1.658501441
40.7288,-74.0004,693,9689,1.773448773
40.7217,-73.9935,692,8451,1.738439306
40.7332,-74.003,691,9743.5,1.752532562
40.742,-74.0037,691,7259,1.620839363
40.7407,-74.0056,691,8596.5,1.756874096
40.7425,-73.9804,690,7638.7,1.752173913
40.7302,-74.0003,690,9252.5,1.807246377
40.7438,-74.0064,690,7994.5,1.747826087
40.7381,-74.0093,690,8127,1.766666667
40.7404,-74.0062,689,8347.5,1.831640058
40.6456,-73.7768,689,31811.5,1.895500726
40.7276,-73.9853,689,8484.5,1.772133527
40.7217,-73.9921,688,8206.5,1.896802326
40.7189,-73.9897,688,9600,1.734011628
40.7405,-74.0063,687,8515.5,1.786026201
40.7385,-73.9998,686,9380,1.475218659
40.7216,-73.9891,686,8507.5,1.720116618
40.7281,-73.9849,685,8723,1.781021898
40.7445,-74.0064,685,7938.5,1.929927007
40.7397,-74.0026,685,8632.5,1.767883212
40.7313,-73.9887,684,8281.5,1.849415205
40.7407,-74.0048,684,8825.5,1.75877193
40.7333,-74.0064,684,8009,1.726608187
40.7284,-73.9998,683,8577.5,1.774524158
40.764,-73.9887,683,8367.5,1.695461201
40.7249,-73.9843,682,8863,1.774193548
40.721,-73.9977,681,6934.5,1.62701909
40.7192,-74.0051,681,8345,1.716593245
40.7261,-73.9896,681,9291,1.604992658
40.7277,-73.9853,681,8583.5,1.562408223
40.7357,-74.0068,680,8687,1.782352941
40.7265,-73.9861,680,8301,1.585294118
40.7186,-73.9891,679,9249,1.858615611
40.7305,-74.0001,678,9180,1.743362832
40.7273,-73.992,677,6823,1.847858198
40.7295,-73.9898,676,8306,1.699704142
40.744,-73.9837,675,6978.5,1.74962963
40.7412,-74.0051,675,8099,1.915555556
40.7229,-73.9889,674,10092.5,1.752225519
40.7205,-73.9896,674,8535,1.704747774
40.7499,-74.0025,673,7639,1.842496285
40.7204,-73.9872,671,8303,1.895678092
40.7297,-73.9809,671,8627.5,1.842026826
40.7223,-73.9575,670,10680.5,1.704477612
40.7439,-74.0063,669,8024.5,1.759342302
40.7844,-73.9774,669,8502.5,1.733931241
40.7421,-74.0045,668,8059,1.748502994
40.7198,-73.9877,668,9277.5,1.568862275
40.7418,-74.004,668,7894,1.639221557
40.7313,-73.9886,668,8050,1.776946108
40.7649,-73.988,668,8005.7,1.628742515
40.722,-73.9919,667,7779,1.751124438
40.7409,-74.0077,667,8087.5,1.748125937
40.7261,-73.992,667,7498.5,1.742128936
40.7265,-73.9918,667,7456.5,1.88155922
40.7214,-73.9975,667,7299.5,1.75862069
40.7405,-74.0064,666,8263,1.8003003
40.7246,-73.9816,666,8963,1.738738739
40.7507,-73.9945,666,9136,1.813813814
40.7395,-74.0054,662,7595.5,1.697885196
40.7309,-74.001,662,9116.5,1.771903323
40.7212,-73.9935,662,7650,2.012084592
40.7397,-74.0065,662,8724.5,1.86102719
40.7555,-73.9682,662,8061.5,1.552870091
40.744,-73.9879,661,6741,1.774583964
40.7428,-74.004,661,7872,1.708018154
40.7398,-74.0025,660,9074.5,1.78030303
40.7218,-73.9934,660,8901,1.904545455
40.72,-73.9883,659,8702.5,1.814871017
40.7222,-73.9972,659,8195,1.735963581
40.7554,-73.9682,659,7854,1.606980273
40.7195,-74.0051,659,6853.5,1.691957511
40.7253,-73.9842,658,8993.5,1.732522796
40.751,-73.9942,658,8640.5,1.460486322
40.7345,-74.0023,658,7459,1.712765957
40.7646,-73.9957,657,7658,1.762557078
40.7399,-74.0069,657,8069,1.818873668
40.7277,-73.9851,655,8084,1.810687023
40.7324,-73.9879,655,7555.5,1.792366412
40.7398,-74.0061,655,8150.5,1.761832061
40.7262,-73.992,655,7468,1.745038168
40.7382,-73.9878,654,7992,1.683486239
40.7684,-73.9848,654,7788.5,1.674311927
40.7411,-74.0079,654,8736,1.694189602
40.744,-73.9838,653,7056,1.733537519
40.7273,-73.9919,653,6618.5,1.788667688
40.75,-73.9914,652,7993.5,1.610429448
40.7285,-73.9997,652,8431.5,1.800613497
40.7402,-74.006,652,7565.5,1.717791411
40.7326,-73.9876,651,6934,1.743471582
40.7518,-74.0042,651,6368.5,1.551459293
40.7331,-74,650,9306,1.584615385
40.7459,-73.978,650,7292,1.730769231
40.7385,-73.9854,649,6895,1.788906009
40.7445,-73.981,649,6361.5,1.856702619
40.7278,-73.9911,647,7426.5,1.707882535
40.7224,-73.9864,647,7907.5,1.641421947
40.7313,-73.9885,647,7853,1.86862442
40.7312,-73.9888,647,7616,1.683153014
40.7324,-73.9877,646,7084.5,1.8374613
40.7196,-73.9876,646,9173.5,1.761609907
40.7445,-73.9811,645,6507.83,1.789147287
40.7712,-73.9566,645,7571.5,1.697674419
40.7257,-73.9839,645,8665,1.792248062
40.7219,-73.9921,644,7652.5,1.604037267
40.7254,-73.9779,644,8050.5,1.74068323
40.7307,-74.0016,644,8664.5,1.736024845
40.7313,-73.9826,644,8634,1.72515528
40.7742,-73.8731,643,17313.33,1.576982893
40.7271,-73.9856,642,8486.5,1.750778816
40.7399,-74.0062,642,8320.5,1.742990654
40.7179,-73.9576,642,7278.5,1.484423676
40.7609,-73.9909,642,7786.5,1.633956386
40.7569,-73.9899,641,8436,1.758190328
40.73,-73.9895,641,7557,1.920436817
40.7358,-74.006,641,8461,1.811232449
40.7262,-73.9895,641,8322,1.84399376
40.7262,-73.9834,640,8391,1.7921875
40.7221,-73.9972,639,7545,1.680751174
40.7228,-73.9829,639,8605,1.791862285
40.7843,-73.9776,639,8044.5,1.693270736
40.7332,-74.0064,639,7526.5,1.577464789
40.7343,-74.0062,638,8350.5,1.630094044
40.7229,-73.9859,638,8599,1.719435737
40.7246,-73.9906,637,7675,1.609105181
40.7146,-73.9996,637,7459,1.613814757
40.7286,-73.9999,637,8635.5,1.789638932
40.7425,-73.9805,637,7189.5,1.709576138
40.7326,-73.9878,636,6840,1.735849057
40.719,-73.9894,636,8155.5,2.017295597
40.7407,-74.0078,636,8021.5,1.746855346
40.7405,-74.0084,636,7731,1.992138365
40.7296,-73.9871,635,8003.5,1.71023622
40.7713,-73.9566,635,7357,1.677165354
40.7217,-73.9581,634,9430,1.813880126
40.7219,-73.9889,633,7911.5,2.020537125
40.7568,-73.9899,633,8483.5,1.685624013
40.719,-73.989,633,8127,1.721958926
40.764,-73.9886,633,8010,1.657187994
40.7712,-73.9565,632,7456,1.60443038
40.7262,-73.9917,632,7069.5,1.806962025
40.7519,-74.0041,632,6672.5,1.547468354
40.7201,-73.9874,632,8439,1.89556962
40.741,-74.0052,631,7906,1.82725832
40.7313,-73.9888,631,7812.5,1.771790808
40.7287,-73.9877,631,8508,1.665610143
40.7605,-73.9874,631,9048.5,1.771790808
40.7213,-73.9935,630,7223,1.976190476
40.742,-74.0042,630,7035,1.673015873
40.7269,-73.9858,630,8152,1.807936508
40.7206,-73.9971,630,6904,1.793650794
40.7439,-73.9879,629,6518,1.890302067
40.7412,-74.0073,629,7999,1.901430843
40.7315,-74.0011,629,9757,1.807631161
40.7187,-73.988,628,9241.5,1.711783439
40.722,-73.9864,627,9123.5,1.66507177
40.7318,-73.9854,627,7197.5,1.771929825
40.6445,-73.7824,627,26598.5,1.594896332
40.7406,-73.9982,627,8085.5,1.724082935
40.7256,-73.992,626,7098.5,1.755591054
40.7741,-73.8747,626,17359,1.961661342
40.7452,-73.9785,626,7808.5,1.757188498
40.719,-73.9903,626,7491.5,2.019169329
40.7405,-74.0085,626,7864.5,2.1485623
40.7384,-73.9855,626,6899,1.867412141
40.7263,-73.992,626,6951.5,1.581469649
40.7404,-74.0053,626,8027,1.900958466
40.7645,-73.9958,626,7421,1.661341853
40.7439,-74.0069,626,7243.5,1.722044728
40.7398,-74.0028,625,8710.5,1.5712
40.724,-73.9789,625,7419,1.7344
40.7419,-74.0055,625,7436,1.7376
40.7569,-73.9672,625,7679,1.6352
40.7617,-73.9903,625,7785.5,1.7248
40.7399,-74.007,624,7868,1.838141026
40.7308,-74.0015,624,8323.5,1.77724359
40.7418,-74.0038,624,6921.5,1.602564103
40.7641,-73.9885,624,7622,1.738782051
40.7461,-73.9778,623,6768.5,1.834670947
40.7602,-73.9876,623,8736,1.772070626
40.6445,-73.7825,623,25807.5,1.619582665
40.7766,-73.9528,623,7050,1.63081862
40.7564,-73.9675,623,7972,1.733547352
40.7267,-73.9831,622,8458,1.813504823
40.7609,-73.9908,622,7411,1.643086817
40.7688,-73.8628,622,17690,1.84244373
40.7189,-73.9903,622,7238,1.848874598
40.7323,-73.9879,621,7061.01,1.837359098
40.7187,-73.9889,621,8688,1.843800322
40.6487,-73.7837,621,28050,1.826086957
40.7303,-74.0003,621,8422.5,1.814814815
40.7249,-73.9783,620,8180.5,1.848387097
40.7315,-73.9885,620,7678.5,1.846774194
40.7322,-73.9851,620,7216.5,1.593548387
40.7224,-73.9863,620,7870,1.780645161
40.7458,-73.978,620,7181.5,1.733870968
40.7292,-73.9871,620,7527,1.835483871
40.7299,-73.9896,619,7660,2.001615509
40.7352,-73.9916,619,8413.5,1.654281099
40.7598,-73.9916,618,7822,1.673139159
40.7485,-73.9886,617,6804.5,1.682333874
40.7405,-73.9983,617,8031,1.876823339
40.7331,-74.0032,617,8055,1.717990276
40.7273,-74.0005,617,8591,1.711507293
40.741,-74.0055,617,7532.5,1.868719611
40.7251,-73.9922,616,7645,1.727272727
40.7281,-73.9992,616,7908,1.86038961
40.7132,-73.9585,615,7636.5,1.681300813
40.7197,-73.9875,615,8032,1.830894309
40.7297,-73.987,615,7598,1.65203252
40.726,-73.9896,615,7979.5,1.736585366
40.7152,-73.9923,615,8101,1.512195122
40.7313,-74.0013,615,9128.5,1.788617886
40.7283,-73.9993,614,8454,1.892508143
40.714,-73.9516,614,7436.5,1.69218241
40.7568,-73.9672,614,7073.5,1.734527687
40.7753,-73.9536,613,7527.5,1.608482871
40.7603,-73.9876,613,9255,1.815660685
40.72,-73.988,613,7890.5,1.902120718
40.7228,-73.9877,613,7083,1.7862969
40.7225,-73.9874,612,8818.5,1.805555556
40.7372,-73.9969,612,7556.5,1.696078431
40.7417,-74.0048,611,8359,1.819967267
40.744,-74.0065,611,6988,1.736497545
40.7298,-74.0021,611,7924.5,1.633387889
40.723,-73.9891,611,9278,1.721767594
40.7334,-73.9997,610,8150,1.804918033
40.7411,-74.0054,610,7821.5,1.629508197
40.7381,-74.0095,610,7125,1.960655738
40.7394,-74.0067,609,7475,1.642036125
40.742,-74.0046,609,7630.5,1.806239737
40.7387,-73.9999,609,9161,1.612479475
40.7334,-73.9871,608,6838,1.751644737
40.7188,-73.9895,608,8426.5,1.708881579
40.7206,-74.0101,608,7555.5,1.240131579
40.7394,-74.0069,608,7200.5,1.914473684
40.7286,-74.0002,607,8514.5,1.68369028
40.7285,-73.9996,607,7744.5,1.73970346
40.7409,-74.0052,607,7952,1.929159802
40.7185,-73.9892,606,8134.5,1.902640264
40.7314,-73.9825,606,7226,1.658415842
40.734,-74.0027,604,7313,1.670529801
40.7608,-73.9902,604,8537.75,1.80794702
40.7412,-74.0074,604,7551,1.720198675
40.7212,-73.9976,603,6164.5,1.907131012
40.7279,-73.9911,603,6902,1.673300166
40.7313,-73.9827,603,7769,1.772802653
40.7307,-74.0017,602,8100.5,1.737541528
40.7282,-73.988,602,7508,1.802325581
40.7498,-74.0026,602,6507,1.790697674
40.7212,-73.9974,602,6331.5,1.966777409
40.727,-73.9802,601,6719,1.745424293
40.7306,-74.0044,601,6435.5,1.740432612
40.7293,-73.99,601,7571,1.722129784
40.7461,-73.9779,600,6444.5,1.796666667
40.7306,-74.0016,600,7941.5,1.626666667
40.7403,-74.0057,600,7132.5,1.76
40.7405,-74.0053,599,7641.5,1.828046745
40.7222,-73.9859,599,7150,1.826377295
40.752,-74.0043,599,5778.5,1.462437396
40.7195,-73.9877,598,8162.5,1.826086957
40.7343,-74.0027,598,7179.5,1.740802676
40.7404,-74.0081,598,7005.5,1.946488294
40.7325,-73.9851,598,6492.5,1.588628763
40.7592,-73.9921,598,8155,1.759197324
40.7141,-73.9515,597,7610.1,1.775544389
40.7311,-73.9827,597,8133,1.726968174
40.7199,-73.9878,597,7961.5,1.742043551
40.7606,-73.9623,596,7235,1.672818792
40.7608,-73.9909,596,7449.5,1.738255034
40.7184,-73.9881,596,8680,1.486577181
40.7282,-73.9994,595,7598.5,1.742857143
40.7501,-73.9914,595,7359.5,1.546218487
40.7336,-74.0027,595,7963.5,1.805042017
40.7629,-73.9969,594,7991.5,1.794612795
40.7446,-73.9811,594,5942.5,1.717171717
40.7333,-73.9998,594,8240.5,1.846801347
40.7204,-73.9896,593,7185,1.822934233
40.725,-73.9813,593,7707.5,1.726812816
40.7341,-74.0026,593,7479.5,1.913996627
40.7443,-74.0068,593,6542.5,1.740303541
40.7394,-74.0066,592,7256,1.785472973
40.7346,-74.0022,592,6610,1.839527027
40.7506,-73.9945,592,8572,1.699324324
40.7456,-73.9783,591,6856,1.641285956
40.7607,-73.991,591,7799.5,2.07106599
40.7945,-73.9717,591,5926,1.480541455
40.7177,-73.9579,590,7940.9,1.608474576
40.7255,-73.9921,590,6572.5,1.779661017
40.733,-74,590,7836.5,1.579661017
40.728,-73.985,589,7654,1.955857385
40.7332,-73.9872,589,7057,1.65704584
40.7402,-74.0057,589,6755,1.782682513
40.7286,-74.0028,589,7028,1.602716469
40.7331,-73.9999,589,8070.5,1.691001698
40.7325,-73.9852,589,6958.5,1.595925297
40.7439,-73.9836,589,6531.5,1.808149406
40.7511,-73.994,589,7202.5,1.543293718
40.7228,-73.9859,588,7590,1.763605442
40.7383,-73.9878,588,7181,1.785714286
40.7392,-74.0065,588,7245.5,1.761904762
40.7645,-73.9882,588,7102.5,1.823129252
40.756,-73.9677,587,6524.5,1.795570698
40.7382,-74.0096,587,6837.5,1.890971039
40.7194,-73.9906,587,6982.5,1.662691652
40.7227,-73.988,587,8335,1.831345826
40.7637,-73.9973,587,7063.5,1.931856899
40.7335,-74.0028,587,8467,1.647359455
40.7286,-73.9878,587,7496,1.708688245
40.7635,-73.9889,586,7562.5,1.674061433
40.7265,-73.986,586,7298.5,1.699658703
40.757,-73.9671,586,6795.5,1.629692833
40.7342,-74.0026,586,7085.5,1.672354949
40.7485,-73.9888,586,7275.5,1.810580205
40.7215,-73.9936,585,6692.8,1.876923077
40.7195,-74.0052,585,6377,1.847863248
40.7211,-73.9869,585,7817,1.760683761
40.7554,-73.9681,584,6645.5,1.662671233
40.7215,-73.9974,584,6398.5,1.794520548
40.7429,-74.0039,584,7013.5,1.775684932
40.7319,-73.9839,584,7391,1.744863014
40.7741,-73.8732,583,15214.5,1.972555746
40.7189,-73.9887,583,7875,1.740994854
40.7193,-73.9901,583,6877.5,1.785591767
40.7395,-74.0017,583,6797.5,1.813036021
40.7177,-73.9578,582,7742,1.621993127
40.7604,-73.9875,581,8472.5,1.712564544
40.7644,-73.9872,581,7230.5,1.638554217
40.7281,-73.985,581,7147,1.95524957
40.72,-73.9876,581,7804.08,1.690189329
40.7216,-73.9974,580,6927.5,1.594827586
40.7611,-73.9908,580,8137,1.613793103
40.7188,-73.988,579,8041,1.887737478
40.7382,-73.9879,579,6673,1.772020725
40.7279,-73.991,578,6949,1.712802768
40.7313,-74.0012,578,9123.5,1.951557093
40.7197,-74.0052,578,6866,1.673010381
40.7235,-73.9883,578,7141.5,1.814878893
40.7344,-74.0023,577,6793,1.736568458
40.7332,-73.9998,577,8425.5,1.774696707
40.7398,-74.0027,577,8080,1.705372617
40.7135,-73.9583,577,7154.31,1.764298094
40.7309,-74.0011,577,8008.9,1.774696707
40.7395,-74.0055,577,6952,1.852686308
40.7343,-74.0026,577,6925.5,1.665511265
40.7426,-74.0043,576,6848,1.793402778
40.7149,-73.9518,576,7243.5,1.788194444
40.7499,-73.9915,576,6950.33,1.664930556
40.7606,-73.9624,576,7430.5,1.579861111
40.7223,-73.9971,576,7145.7,1.763888889
40.757,-73.9899,576,7262.5,1.710069444
40.7306,-74.0017,576,7653,1.697916667
40.7569,-73.99,575,7608,1.75826087
40.7741,-73.8729,575,14717,1.753043478
40.7224,-73.9887,575,7295.5,1.8
40.7562,-73.9675,575,7043.5,1.803478261
40.7179,-73.9577,575,6536.5,1.497391304
40.7245,-73.9933,574,6718.5,1.62369338
40.7399,-74.0028,574,8361,1.641114983
40.727,-73.9857,574,7403,1.726480836
40.7366,-73.9889,574,7071.5,1.677700348
40.7278,-73.9852,574,6993.5,1.696864111
40.7192,-73.9898,574,7046.5,1.777003484
40.7499,-73.9916,573,6820.5,1.579406632
40.7268,-73.9831,573,7951,1.663176265
